dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2497,radius,radius,,,,,,,2073.346985,689.691040,459.126006,2.007718,0,0.002600,37,585,22,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:585,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2498,radius,radius,,,,,,,1478.979980,1451.412109,443.235991,2.007718,0,0.002100,33,135,19,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:135,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2499,radius,radius,,,,,,,2077.458069,1337.553955,491.829013,2.007718,0,0.002500,33,411,24,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:411,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2500,radius,radius,,,,,,,2829.721008,-829.502991,413.312012,2.007718,0,0.001800,33,144,18,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:144,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2501,radius,radius,,,,,,,2821.750061,281.724976,519.091983,2.007718,0,0.001700,33,148,15,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:148,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2502,radius,radius,,,,,,,1262.798950,1267.937012,438.614991,2.007718,0,0.002700,36,563,22,0,0:1;1:3;2:5;3:4;4:3;5:4;6:4;7:4;8:8,QuadTree:36,QuadTree:563,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2503,radius,radius,,,,,,,1960.541992,1280.246094,464.256011,2.007718,0,0.002800,37,676,23,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:676,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2504,radius,radius,,,,,,,2596.736145,-367.149994,421.813995,2.007718,0,0.001400,32,153,15,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:153,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2505,radius,radius,,,,,,,1601.730957,745.231934,450.321013,2.007718,0,0.001900,33,139,18,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:139,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2506,radius,radius,,,,,,,2605.144104,847.933105,526.148013,2.007718,0,0.002000,32,393,18,0,0:1;1:3;2:3;3:5;4:3;5:4;6:5;7:4;8:4,QuadTree:32,QuadTree:393,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2507,radius,radius,,,,,,,1521.333984,547.477051,449.201995,2.007718,0,0.002400,31,269,19,0,0:1;1:3;2:5;3:2;4:4;5:4;6:4;7:4;8:4,QuadTree:31,QuadTree:269,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2508,radius,radius,,,,,,,2376.893127,114.596008,447.988006,2.007718,0,0.002100,33,174,29,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:174,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2509,radius,radius,,,,,,,2331.566956,717.952026,480.209018,2.007718,0,0.003300,44,431,19,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:16,QuadTree:44,QuadTree:431,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2510,radius,radius,,,,,,,2805.898987,316.748047,517.906985,2.007718,0,0.002100,33,717,29,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:717,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2511,radius,radius,,,,,,,2659.347961,-350.093994,430.842988,2.007718,0,0.002200,32,646,20,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:646,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2512,radius,radius,,,,,,,2318.382141,935.468018,483.560000,2.007718,0,0.002500,44,289,17,0,0:1;1:3;2:3;3:5;4:4;5:4;6:8;7:8;8:8,QuadTree:44,QuadTree:289,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2513,radius,radius,,,,,,,3201.615051,-475.338989,537.059024,2.007718,0,0.001300,33,228,14,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:228,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2514,radius,radius,,,,,,,1539.567017,708.718018,449.233001,2.007718,0,0.002200,32,280,23,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:280,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2515,radius,radius,,,,,,,1877.119019,792.174072,455.022002,2.007718,0,0.002800,33,316,20,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:316,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2516,radius,radius,,,,,,,2451.614075,-135.544006,434.583009,2.007718,0,0.002000,33,330,30,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:330,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2517,radius,radius,,,,,,,1732.161987,1231.963867,450.772002,2.007718,0,0.002200,37,265,14,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:265,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2518,radius,radius,,,,,,,1902.882935,1416.766113,459.726989,2.007718,0,0.003100,41,664,18,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:664,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2519,radius,radius,,,,,,,1891.991943,936.182007,456.372008,2.007718,0,0.003100,45,314,27,0,0:1;1:3;2:5;3:4;4:4;5:4;6:8;7:8;8:8,QuadTree:45,QuadTree:314,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2520,radius,radius,,,,,,,3067.121155,-153.072021,553.236026,2.007718,0,0.002600,32,849,26,0,0:1;1:3;2:5;3:3;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:849,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2521,radius,radius,,,,,,,1488.384033,1024.994995,444.707000,2.007718,0,0.002000,33,264,12,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:264,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2522,radius,radius,,,,,,,1074.859985,1482.175049,433.408997,2.007718,0,0.002200,33,293,21,0,0:1;1:3;2:5;3:4;4:4;5:3;6:5;7:4;8:4,QuadTree:33,QuadTree:293,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2523,radius,radius,,,,,,,2206.445129,276.999023,481.919009,2.007718,0,0.002400,33,386,30,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:386,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2524,radius,radius,,,,,,,2278.300110,510.911011,471.653014,2.007718,0,0.002400,40,465,23,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:8;8:8,QuadTree:40,QuadTree:465,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2525,radius,radius,,,,,,,1397.541016,697.127930,455.644988,2.007718,0,0.001900,29,182,26,0,0:1;1:3;2:5;3:2;4:4;5:2;6:4;7:4;8:4,QuadTree:29,QuadTree:182,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2526,radius,radius,,,,,,,2844.742981,417.713989,507.955996,2.007718,0,0.003000,27,532,24,0,0:1;1:3;2:3;3:1;4:2;5:4;6:5;7:4;8:4,QuadTree:27,QuadTree:532,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2527,radius,radius,,,,,,,2328.919983,235.997070,445.394011,2.007718,0,0.001900,33,167,33,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:167,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2528,radius,radius,,,,,,,2210.449036,1151.869019,503.212008,2.007718,0,0.003500,35,712,29,0,0:1;1:3;2:3;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:35,QuadTree:712,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2529,radius,radius,,,,,,,2551.731018,-347.778992,421.928986,2.007718,0,0.001900,32,174,23,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:174,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2530,radius,radius,,,,,,,2492.538147,1056.874023,513.515994,2.007718,0,0.002600,28,403,22,0,0:1;1:3;2:3;3:4;4:1;5:3;6:5;7:4;8:4,QuadTree:28,QuadTree:403,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2531,radius,radius,,,,,,,1832.000000,863.479980,453.424987,2.007718,0,0.002500,41,287,23,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:287,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2532,radius,radius,,,,,,,2971.048157,-531.604004,456.188994,2.007718,0,0.001900,33,140,20,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:140,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2533,radius,radius,,,,,,,2608.090149,617.212036,502.119998,2.007718,0,0.001900,32,163,19,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:163,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2534,radius,radius,,,,,,,3119.638977,-324.974976,532.658999,2.007718,0,0.001700,33,236,27,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:236,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2535,radius,radius,,,,,,,2566.723938,297.615967,496.428988,2.007718,0,0.002400,33,695,22,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:695,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2536,radius,radius,,,,,,,1780.859985,1385.538086,455.631988,2.007718,0,0.002900,37,275,21,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:275,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2537,radius,radius,,,,,,,1636.757935,1559.092041,449.695006,2.007718,0,0.001900,33,275,17,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:275,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2538,radius,radius,,,,,,,2872.673157,-822.154968,415.759003,2.007718,0,0.003200,41,590,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:8;8:8,QuadTree:41,QuadTree:590,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2539,radius,radius,,,,,,,2983.493958,19.320007,511.760989,2.007718,0,0.003100,45,314,20,0,0:1;1:3;2:5;3:3;4:5;5:4;6:8;7:8;8:8,QuadTree:45,QuadTree:314,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2540,radius,radius,,,,,,,1458.476929,1526.056152,443.178985,2.007718,0,0.004100,57,614,19,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:16;8:16,QuadTree:57,QuadTree:614,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2541,radius,radius,,,,,,,2685.283997,-90.776001,470.523986,2.007718,0,0.002900,45,428,23,0,0:1;1:3;2:5;3:4;4:4;5:4;6:8;7:8;8:8,QuadTree:45,QuadTree:428,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2542,radius,radius,,,,,,,3051.046936,75.863037,540.901004,2.007718,0,0.001900,33,162,19,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:162,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2543,radius,radius,,,,,,,1765.673950,489.484009,451.662993,2.007718,0,0.002400,33,320,12,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:320,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2544,radius,radius,,,,,,,2578.816956,365.151978,466.726989,2.007718,0,0.003300,37,383,14,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:8,QuadTree:37,QuadTree:383,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2545,radius,radius,,,,,,,3125.050110,-57.098999,550.267032,2.007718,0,0.002800,32,678,24,0,0:1;1:3;2:5;3:3;4:4;5:3;6:4;7:5;8:4,QuadTree:32,QuadTree:678,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2546,radius,radius,,,,,,,3026.715149,137.630981,534.640994,2.007718,0,0.001700,33,170,22,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:170,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2547,radius,radius,,,,,,,2868.950012,-645.803955,442.621001,2.007718,0,0.002200,33,360,28,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:360,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2548,radius,radius,,,,,,,2558.169983,757.059082,510.023013,2.007718,0,0.002400,36,444,27,0,0:1;1:3;2:3;3:5;4:3;5:4;6:5;7:4;8:8,QuadTree:36,QuadTree:444,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2549,radius,radius,,,,,,,1077.077026,1352.395996,432.420991,2.007718,0,0.002300,33,299,18,0,0:1;1:3;2:5;3:4;4:4;5:3;6:5;7:4;8:4,QuadTree:33,QuadTree:299,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2550,radius,radius,,,,,,,1859.567017,258.260986,443.065001,2.007718,0,0.002400,28,551,17,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:4;8:4,QuadTree:28,QuadTree:551,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2551,radius,radius,,,,,,,2373.414124,389.958008,464.881988,2.007718,0,0.002100,32,167,22,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:167,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2552,radius,radius,,,,,,,2609.059143,192.490967,512.599978,2.007718,0,0.001700,33,226,20,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:226,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2553,radius,radius,,,,,,,1443.307983,1485.430176,442.106994,2.007718,0,0.002700,49,293,20,0,0:1;1:3;2:5;3:4;4:4;5:8;6:8;7:8;8:8,QuadTree:49,QuadTree:293,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2554,radius,radius,,,,,,,2357.541077,820.127930,481.545993,2.007718,0,0.001900,32,134,15,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:134,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2555,radius,radius,,,,,,,2555.618958,997.801025,501.040988,2.007718,0,0.002700,36,278,18,0,0:1;1:3;2:3;3:5;4:3;5:4;6:4;7:5;8:8,QuadTree:36,QuadTree:278,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2556,radius,radius,,,,,,,3262.448059,-415.833984,593.008975,2.007718,0,0.003100,36,451,32,0,0:1;1:3;2:5;3:3;4:5;5:2;6:4;7:5;8:8,QuadTree:36,QuadTree:451,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2557,radius,radius,,,,,,,1920.392944,686.145020,457.795989,2.007718,0,0.001700,33,136,20,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:136,,cpu,1337
5M,D:\Datasets\Point Clouds\SanAndreas\5M.las,quadtree_default,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\sanandreas_5m_ga\5M_pipeline_replay_best_schema.json,pipeline_replay,final,2558,radius,radius,,,,,,,2321.359924,283.373047,454.096984,2.007718,0,0.001900,33,211,25,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:211,,cpu,1337
