dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,0,knn,knn,,,,,,,1737.583984,1550.753052,452.523987,0.000000,16,0.012800,34,325,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:325,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,1,knn,knn,,,,,,,1884.270996,712.793030,456.380005,0.000000,16,0.005400,33,140,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:140,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,2,knn,knn,,,,,,,2896.365967,-601.224976,459.049988,0.000000,16,0.005000,33,148,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:148,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,3,knn,knn,,,,,,,2675.008057,-467.431976,425.018005,0.000000,16,0.005300,32,298,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:298,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,4,knn,knn,,,,,,,3024.602051,-557.109009,449.102997,0.000000,16,0.006100,38,299,16,0,0:1;1:3;2:5;3:3;4:6;5:5;6:5;7:5;8:5,QuadTree:38,QuadTree:299,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,5,knn,knn,,,,,,,3228.226074,-452.307983,562.343018,0.000000,16,0.004800,32,217,16,0,0:1;1:3;2:5;3:3;4:5;5:2;6:4;7:5;8:4,QuadTree:32,QuadTree:217,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,6,knn,knn,,,,,,,2030.363037,1328.802002,474.885986,0.000000,16,0.006200,38,346,16,0,0:1;1:3;2:5;3:4;4:5;5:5;6:5;7:5;8:5,QuadTree:38,QuadTree:346,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,7,knn,knn,,,,,,,2386.311035,26.749016,443.493988,0.000000,16,0.004900,33,157,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:157,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,8,knn,knn,,,,,,,2157.114990,-6.752984,435.157990,0.000000,16,0.006000,30,620,16,0,0:1;1:3;2:1;3:3;4:1;5:3;6:6;7:6;8:6,QuadTree:30,QuadTree:620,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,9,knn,knn,,,,,,,2183.161865,1216.537964,496.014008,0.000000,16,0.005300,32,328,16,0,0:1;1:3;2:3;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:32,QuadTree:328,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,10,knn,knn,,,,,,,2863.572021,-329.667969,464.399994,0.000000,16,0.008100,33,362,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:362,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,11,knn,knn,,,,,,,2722.846924,-672.597961,413.346008,0.000000,16,0.005600,33,272,16,0,0:1;1:3;2:5;3:2;4:3;5:4;6:5;7:5;8:5,QuadTree:33,QuadTree:272,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,12,knn,knn,,,,,,,1464.064941,776.895020,446.071991,0.000000,16,0.004400,32,144,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:144,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,13,knn,knn,,,,,,,3350.826904,-303.782990,566.674011,0.000000,16,0.005600,34,307,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:307,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,14,knn,knn,,,,,,,2960.806885,-366.806976,478.431000,0.000000,16,0.004500,33,182,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:182,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,15,knn,knn,,,,,,,1595.688965,495.263031,449.338989,0.000000,16,0.005100,33,435,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:435,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,16,knn,knn,,,,,,,2203.061035,-60.754986,434.720001,0.000000,16,0.004900,35,261,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:5;8:5,QuadTree:35,QuadTree:261,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,17,knn,knn,,,,,,,2992.407959,-72.939987,555.445007,0.000000,16,0.005000,33,357,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:357,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,18,knn,knn,,,,,,,1916.530029,1177.058960,457.695007,0.000000,16,0.004400,33,157,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:157,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,19,knn,knn,,,,,,,1954.168945,200.008011,440.778992,0.000000,16,0.004700,28,270,16,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:4;8:4,QuadTree:28,QuadTree:270,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,20,knn,knn,,,,,,,3147.499023,-464.233978,496.601013,0.000000,16,0.004800,33,238,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:238,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,21,knn,knn,,,,,,,1526.536011,666.825989,448.433014,0.000000,16,0.004600,31,156,16,0,0:1;1:3;2:5;3:2;4:4;5:4;6:4;7:4;8:4,QuadTree:31,QuadTree:156,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,22,knn,knn,,,,,,,2423.827881,-189.239990,429.648010,0.000000,16,0.004800,33,130,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:130,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,23,knn,knn,,,,,,,3281.576904,-280.865997,563.392029,0.000000,16,0.006300,40,667,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:6;7:7;8:6,QuadTree:40,QuadTree:667,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,24,knn,knn,,,,,,,2109.952881,1002.202026,467.634003,0.000000,16,0.005300,34,324,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:324,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,25,knn,knn,,,,,,,2383.503906,316.578003,472.554993,0.000000,16,0.005300,33,361,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:361,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,26,knn,knn,,,,,,,2817.665039,-663.666992,426.953003,0.000000,16,0.005200,34,387,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:387,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,27,knn,knn,,,,,,,1919.389038,1178.019043,457.895996,0.000000,16,0.004000,33,157,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:157,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,28,knn,knn,,,,,,,2712.999023,147.111023,520.487976,0.000000,16,0.004800,33,342,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:342,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,29,knn,knn,,,,,,,1894.068970,641.395996,469.362000,0.000000,16,0.005600,35,414,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:6,QuadTree:35,QuadTree:414,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,30,knn,knn,,,,,,,2919.468018,-20.474983,561.901001,0.000000,16,0.005000,33,384,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:384,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,31,knn,knn,,,,,,,2962.850098,-76.692986,568.447021,0.000000,16,0.004700,33,359,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:359,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,32,knn,knn,,,,,,,1906.444946,171.905014,441.723999,0.000000,16,0.004600,30,296,16,0,0:1;1:3;2:1;3:3;4:4;5:4;6:4;7:5;8:5,QuadTree:30,QuadTree:296,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,33,knn,knn,,,,,,,2353.188965,448.703003,460.076996,0.000000,16,0.004600,32,223,16,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:223,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,34,knn,knn,,,,,,,2106.507080,1587.097046,482.838989,0.000000,16,0.004500,31,194,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:2;7:4;8:4,QuadTree:31,QuadTree:194,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,35,knn,knn,,,,,,,1070.676025,1462.674072,433.187988,0.000000,16,0.004400,33,153,16,0,0:1;1:3;2:5;3:4;4:4;5:3;6:5;7:4;8:4,QuadTree:33,QuadTree:153,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,36,knn,knn,,,,,,,2891.836914,-39.898983,574.982971,0.000000,16,0.005700,34,412,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:412,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,37,knn,knn,,,,,,,2579.812988,-286.046997,426.363007,0.000000,16,0.004200,32,144,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:144,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,38,knn,knn,,,,,,,2609.968994,-440.313995,421.289001,0.000000,16,0.004900,36,277,16,0,0:1;1:3;2:5;3:2;4:5;5:5;6:5;7:5;8:5,QuadTree:36,QuadTree:277,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,39,knn,knn,,,,,,,2289.024902,29.600016,437.351990,0.000000,16,0.004500,33,149,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:149,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,40,knn,knn,,,,,,,2244.892090,289.297028,478.169006,0.000000,16,0.004600,33,162,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:162,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,41,knn,knn,,,,,,,2441.843994,156.660019,466.766998,0.000000,16,0.004200,33,185,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:185,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,42,knn,knn,,,,,,,1485.233032,632.731018,448.230011,0.000000,16,0.004200,31,291,16,0,0:1;1:3;2:5;3:2;4:4;5:4;6:4;7:4;8:4,QuadTree:31,QuadTree:291,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,43,knn,knn,,,,,,,1180.359009,1389.698975,435.798004,0.000000,16,0.005000,34,305,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:305,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,44,knn,knn,,,,,,,1169.259033,1070.291016,436.063995,0.000000,16,0.003800,29,171,16,0,0:1;1:3;2:5;3:4;4:3;5:4;6:2;7:4;8:3,QuadTree:29,QuadTree:171,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,45,knn,knn,,,,,,,1924.056030,1545.945068,476.613007,0.000000,16,0.006600,36,828,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:7,QuadTree:36,QuadTree:828,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,46,knn,knn,,,,,,,2508.293945,-320.277985,422.442993,0.000000,16,0.004200,32,182,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:182,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,47,knn,knn,,,,,,,2592.115967,454.052002,491.584015,0.000000,16,0.006400,34,1063,16,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:6,QuadTree:34,QuadTree:1063,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,48,knn,knn,,,,,,,3115.447021,-585.057007,445.904999,0.000000,16,0.005200,29,483,16,0,0:1;1:3;2:5;3:3;4:1;5:3;6:4;7:4;8:5,QuadTree:29,QuadTree:483,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,49,knn,knn,,,,,,,1232.744019,1000.433044,437.782013,0.000000,16,0.003800,27,132,16,0,0:1;1:3;2:5;3:2;4:1;5:2;6:4;7:5;8:4,QuadTree:27,QuadTree:132,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,50,knn,knn,,,,,,,2383.354980,274.827026,474.678986,0.000000,16,0.004200,33,222,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:222,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,51,knn,knn,,,,,,,2112.877930,563.381042,473.772003,0.000000,16,0.005000,34,394,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:394,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,52,knn,knn,,,,,,,2694.246094,-583.281006,419.677002,0.000000,16,0.004200,31,281,16,0,0:1;1:3;2:5;3:2;4:3;5:4;6:5;7:4;8:4,QuadTree:31,QuadTree:281,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,53,knn,knn,,,,,,,1316.583984,931.333008,443.009003,0.000000,16,0.004300,32,120,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:120,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,54,knn,knn,,,,,,,1604.666992,529.592041,449.825012,0.000000,16,0.003900,33,138,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:138,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,55,knn,knn,,,,,,,1773.104004,531.837036,457.524994,0.000000,16,0.005300,34,532,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:5,QuadTree:34,QuadTree:532,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,56,knn,knn,,,,,,,1375.802979,1273.625977,441.174011,0.000000,16,0.004700,33,304,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:304,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,57,knn,knn,,,,,,,3094.419922,-513.190002,462.071014,0.000000,16,0.004800,35,390,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:5;8:5,QuadTree:35,QuadTree:390,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,58,knn,knn,,,,,,,1981.048950,394.658020,484.467987,0.000000,16,0.004600,33,398,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:398,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,59,knn,knn,,,,,,,2345.082031,1145.129028,514.380981,0.000000,16,0.004600,31,237,16,0,0:1;1:3;2:3;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:31,QuadTree:237,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,60,knn,knn,,,,,,,1824.306030,765.579041,454.296997,0.000000,16,0.003800,33,159,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:159,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,61,knn,knn,,,,,,,2597.502930,-257.693970,431.765015,0.000000,16,0.004300,32,159,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:159,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,62,knn,knn,,,,,,,2144.609863,584.527039,464.877991,0.000000,16,0.004300,33,163,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:163,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,63,knn,knn,,,,,,,2785.419922,57.867016,530.327026,0.000000,16,0.004600,33,194,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:194,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,64,knn,knn,,,,,,,2094.419922,1572.927979,480.674988,0.000000,16,0.004500,31,410,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:2;7:4;8:4,QuadTree:31,QuadTree:410,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,65,knn,knn,,,,,,,1815.562988,686.286011,460.360992,0.000000,16,0.004200,33,167,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:167,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,66,knn,knn,,,,,,,2587.712891,33.285015,476.244995,0.000000,16,0.005500,35,388,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:5;8:5,QuadTree:35,QuadTree:388,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,67,knn,knn,,,,,,,1155.061035,1360.389038,435.391998,0.000000,16,0.003900,33,153,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:153,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,68,knn,knn,,,,,,,2187.238037,691.577026,459.619995,0.000000,16,0.005000,32,336,16,0,0:1;1:3;2:3;3:5;4:4;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:336,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,69,knn,knn,,,,,,,2924.000977,67.798019,516.504028,0.000000,16,0.004700,33,211,16,0,0:1;1:3;2:5;3:3;4:5;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:211,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,70,knn,knn,,,,,,,1373.906982,1166.639038,441.319000,0.000000,16,0.004700,33,289,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:289,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,71,knn,knn,,,,,,,2761.281982,-364.709991,458.588013,0.000000,16,0.005400,39,396,16,0,0:1;1:3;2:5;3:4;4:6;5:5;6:5;7:5;8:5,QuadTree:39,QuadTree:396,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,72,knn,knn,,,,,,,2357.208984,324.652008,468.127014,0.000000,16,0.004400,33,243,16,0,0:1;1:3;2:5;3:4;4:4;5:4;6:4;7:4;8:4,QuadTree:33,QuadTree:243,,cpu,1337
5M_binary,results/traces/sanandreas_5m/5M_binary.ply,quadtree_default,C:\Github\MultiDataStructure\configs\schemas\quadtree.json,pipeline_replay,final,73,knn,knn,,,,,,,2713.215088,-306.169983,446.605011,0.000000,16,0.004300,32,341,16,0,0:1;1:3;2:5;3:2;4:5;5:4;6:4;7:4;8:4,QuadTree:32,QuadTree:341,,cpu,1337
