dataset_name,dataset_source,schema_name,schema_path,workload_name,score_stage,query_id,query_type,query_stratum,bounds_min_x,bounds_min_y,bounds_min_z,bounds_max_x,bounds_max_y,bounds_max_z,center_x,center_y,center_z,radius,k,latency_ms,visited_nodes,tested_points,returned_points,fully_contained_nodes,visited_by_depth,visited_by_structure,tested_points_by_structure,fully_contained_by_structure,backend,query_seed
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,725,knn,knn,,,,,,,4.529828,-0.324233,4.108000,0.000000,16,0.007400,40,735,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:5,BVH:13;Octree:27,Octree:735,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,726,knn,knn,,,,,,,8.933828,-0.182233,8.059000,0.000000,16,0.006600,44,563,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:4;10:4;11:8;12:7,BVH:13;Octree:31,Octree:563,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,727,knn,knn,,,,,,,5.930828,-0.174233,1.068000,0.000000,16,0.008100,42,1385,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:3;11:4;12:8,BVH:13;Octree:29,Octree:1385,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,728,knn,knn,,,,,,,16.312828,-0.119233,11.279000,0.000000,16,0.009000,41,736,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:5;9:5;10:4;11:8;12:4,BVH:13;Octree:28,Octree:736,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,729,knn,knn,,,,,,,4.172828,-0.000233,0.641000,0.000000,16,0.008800,43,1309,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:6;10:5;11:4;12:5,BVH:13;Octree:30,Octree:1309,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,730,knn,knn,,,,,,,-7.253172,-0.308233,0.636000,0.000000,16,0.011400,48,1388,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:6;9:8;10:10;11:5;12:6,BVH:11;Octree:37,Octree:1388,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,731,knn,knn,,,,,,,-5.781172,-0.385233,-0.448000,0.000000,16,0.008000,45,860,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:6,BVH:13;Octree:32,Octree:860,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,732,knn,knn,,,,,,,12.266828,0.082767,7.090000,0.000000,16,0.006400,37,649,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:4;9:5;10:5;11:4;12:4,BVH:13;Octree:24,Octree:649,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,733,knn,knn,,,,,,,3.690828,-0.081233,6.482000,0.000000,16,0.010000,45,744,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:8,BVH:11;Octree:34,Octree:744,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,734,knn,knn,,,,,,,20.562828,-0.198233,13.846000,0.000000,16,0.005900,34,1102,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:2;12:1,BVH:13;Octree:21,Octree:1102,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,735,knn,knn,,,,,,,19.893827,0.054767,13.750000,0.000000,16,0.011300,46,2290,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:7;12:8,BVH:13;Octree:33,Octree:2290,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,736,knn,knn,,,,,,,8.254828,-0.273233,1.277000,0.000000,16,0.006900,39,984,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:2;12:6,BVH:13;Octree:26,Octree:984,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,737,knn,knn,,,,,,,4.093828,-0.352233,4.007000,0.000000,16,0.012400,39,444,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:4,BVH:13;Octree:26,Octree:444,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,738,knn,knn,,,,,,,1.703828,-0.305233,7.072000,0.000000,16,0.006500,45,735,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:5;9:8;10:9;11:6;12:4,BVH:11;Octree:34,Octree:735,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,739,knn,knn,,,,,,,11.906828,-0.190233,4.089000,0.000000,16,0.006200,45,599,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:4;11:7;12:8,BVH:13;Octree:32,Octree:599,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,740,knn,knn,,,,,,,12.000828,0.100767,3.687000,0.000000,16,0.010600,47,1560,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:4;11:9;12:8,BVH:13;Octree:34,Octree:1560,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,741,knn,knn,,,,,,,-10.063172,-0.289233,-0.692000,0.000000,16,0.010300,39,1789,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:8;9:5;10:3;11:4;12:6,BVH:11;Octree:28,Octree:1789,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,742,knn,knn,,,,,,,-9.983172,-0.253233,-0.482000,0.000000,16,0.007600,35,1144,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:6;9:3;10:3;11:2;12:8,BVH:11;Octree:24,Octree:1144,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,743,knn,knn,,,,,,,10.611828,-0.107233,-1.455000,0.000000,16,0.006300,36,790,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:3;10:4;11:2;12:4,BVH:13;Octree:23,Octree:790,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,744,knn,knn,,,,,,,11.762828,-0.214233,12.383000,0.000000,16,0.013300,39,1912,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:4;11:5;12:4,BVH:13;Octree:26,Octree:1912,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,745,knn,knn,,,,,,,3.646828,-0.105233,7.819000,0.000000,16,0.007100,42,897,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:5;9:6;10:4;11:6;12:8,BVH:11;Octree:31,Octree:897,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,746,knn,knn,,,,,,,9.784828,-0.022233,9.444000,0.000000,16,0.009900,45,1877,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:3;11:6;12:9,BVH:13;Octree:32,Octree:1877,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,747,knn,knn,,,,,,,15.299828,-0.115233,13.642000,0.000000,16,0.008300,41,1081,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:4;11:5;12:5,BVH:13;Octree:28,Octree:1081,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,748,knn,knn,,,,,,,15.672828,-0.369233,13.022000,0.000000,16,0.006800,50,880,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:8;9:4;10:8;11:8;12:7,BVH:13;Octree:37,Octree:880,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,749,knn,knn,,,,,,,3.148828,-0.089233,1.008000,0.000000,16,0.010200,45,1306,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:5;10:3;11:8;12:6,BVH:13;Octree:32,Octree:1306,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,750,knn,knn,,,,,,,4.739828,0.019767,8.756000,0.000000,16,0.006200,40,688,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:3;10:4;11:6;12:4,BVH:13;Octree:27,Octree:688,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,751,knn,knn,,,,,,,1.318828,-0.284233,4.968000,0.000000,16,0.007000,39,1391,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:8;9:4;10:2;11:4;12:8,BVH:11;Octree:28,Octree:1391,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,752,knn,knn,,,,,,,3.136828,-0.170233,3.620000,0.000000,16,0.010800,42,1328,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:5;11:7;12:3,BVH:13;Octree:29,Octree:1328,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,753,knn,knn,,,,,,,12.388828,-0.348233,11.566000,0.000000,16,0.007700,46,671,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:5;10:4;11:7;12:8,BVH:13;Octree:33,Octree:671,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,754,knn,knn,,,,,,,-0.111172,-0.087233,3.616000,0.000000,16,0.007100,45,578,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:2;10:4;11:8;12:8,BVH:13;Octree:32,Octree:578,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,755,knn,knn,,,,,,,10.010828,-0.253233,-1.477000,0.000000,16,0.008000,37,1738,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:3;10:2;11:5;12:4,BVH:13;Octree:24,Octree:1738,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,756,knn,knn,,,,,,,0.706828,0.003767,2.363000,0.000000,16,0.009300,41,2477,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:3;10:2;11:6;12:7,BVH:13;Octree:28,Octree:2477,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,757,knn,knn,,,,,,,1.323828,-0.351233,7.058000,0.000000,16,0.009900,43,1305,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:5;9:7;10:9;11:5;12:4,BVH:11;Octree:32,Octree:1305,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,758,knn,knn,,,,,,,8.738828,-0.140233,8.854000,0.000000,16,0.007900,45,1837,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:4;10:5;11:9;12:6,BVH:13;Octree:32,Octree:1837,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,759,knn,knn,,,,,,,8.792828,-0.321233,8.583000,0.000000,16,0.006500,36,377,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:6;9:2;10:5;11:4;12:4,BVH:13;Octree:23,Octree:377,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,760,knn,knn,,,,,,,12.295828,-0.341233,12.724000,0.000000,16,0.006700,39,627,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:7;9:4;10:4;11:5;12:4,BVH:13;Octree:26,Octree:627,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,761,knn,knn,,,,,,,10.977828,-0.013233,10.068000,0.000000,16,0.008100,44,1860,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:5,BVH:13;Octree:31,Octree:1860,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,762,knn,knn,,,,,,,17.997828,-0.394233,12.147000,0.000000,16,0.007000,43,894,16,0,0:1;1:2;2:2;3:1;4:3;5:2;6:2;7:2;8:7;9:4;10:4;11:5;12:8,BVH:13;Octree:30,Octree:894,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,763,knn,knn,,,,,,,-4.879172,-0.437233,0.693000,0.000000,16,0.010800,49,1642,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:6;11:8;12:8,BVH:13;Octree:36,Octree:1642,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,764,knn,knn,,,,,,,-5.800172,-0.302233,0.572000,0.000000,16,0.010300,50,1497,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:5;10:6;11:9;12:7,BVH:13;Octree:37,Octree:1497,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,765,knn,knn,,,,,,,3.792828,-0.006233,4.359000,0.000000,16,0.006800,43,335,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:4,BVH:13;Octree:30,Octree:335,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,766,knn,knn,,,,,,,2.855828,-0.205233,5.724000,0.000000,16,0.008200,41,1174,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:8,BVH:11;Octree:30,Octree:1174,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,767,knn,knn,,,,,,,5.302828,-0.283233,7.912000,0.000000,16,0.007500,45,781,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:6,BVH:13;Octree:32,Octree:781,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,768,knn,knn,,,,,,,9.207828,-0.409233,0.493000,0.000000,16,0.005300,42,496,16,0,0:1;1:2;2:2;3:2;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:5;12:6,BVH:13;Octree:29,Octree:496,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,769,knn,knn,,,,,,,1.618828,-0.310233,-1.714000,0.000000,16,0.013600,52,3186,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:8;11:8;12:9,BVH:13;Octree:39,Octree:3186,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,770,knn,knn,,,,,,,3.168828,-0.250233,-1.019000,0.000000,16,0.008200,42,840,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:7,BVH:13;Octree:29,Octree:840,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,771,knn,knn,,,,,,,3.215828,-0.424233,-1.288000,0.000000,16,0.010400,44,868,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:4;10:5;11:8;12:4,BVH:13;Octree:31,Octree:868,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,772,knn,knn,,,,,,,-8.688172,-0.384233,-1.324000,0.000000,16,0.006900,38,803,16,0,0:1;1:2;2:1;3:1;4:2;5:2;6:2;7:2;8:8;9:4;10:4;11:4;12:5,BVH:11;Octree:27,Octree:803,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,773,knn,knn,,,,,,,3.075828,-0.399233,4.656000,0.000000,16,0.008000,42,530,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:8;9:4;10:4;11:8;12:5,BVH:11;Octree:31,Octree:530,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,774,knn,knn,,,,,,,3.468828,-0.132233,4.476000,0.000000,16,0.007000,43,975,16,0,0:1;1:2;2:1;3:3;5:2;6:2;7:2;8:8;9:3;10:5;11:7;12:7,BVH:11;Octree:32,Octree:975,,cpu,1337
Alhambra_100M_binary,D:/Datasets/Point Clouds/Alhambra/Alhambra_100M_binary.ply,generated_bvh7l128_ot5l1024,C:\Github\MultiDataStructure\results\eval_traces\v2\best_schemas\alhambra_100m_ga\Alhambra_100M_pipeline_replay_best_schema.json,pipeline_replay,final,775,knn,knn,,,,,,,-1.725172,-0.056233,2.281000,0.000000,16,0.008600,48,930,16,0,0:1;1:2;2:1;3:3;4:2;5:2;6:2;7:2;8:8;9:3;10:4;11:10;12:8,BVH:13;Octree:35,Octree:930,,cpu,1337
